category,text
Edukasi,"Pemprov DKI Diminta Edukasi Warga soal Kualitas Udara, Koalisi Ibu Kota Anjurkan lewat ""SMS Blast"" Koalisi Inisiatif Bersihkan Udara Koalisi Semesta (Koalisi Ibu Kota) meminta Pemerintah Provinsi (Pemprov) DKI Jakarta untuk mengedukasi warganya terkaitkualitas udaradi Ibu Kota. Hal ini disampaikan ketika Koalisi Ibu Kota memperingati setahun kemenangan gugatan warga (citizen lawsuit/CLS) atas hak udara bersih di depan Balai Kota DKI Jakarta dan di sisi selatan Monas, Jakarta Pusat, Jumat (16/9/2022) siang. Perwakilan Koalisi Ibu Kota Bondan Andriyanu menilai upaya edukasi diharapkan dapat menjadi langkah nyata Pemprov DKI sebagai tindak lanjut terhadap gugatan warga atas hak udara bersih. Baca juga:Kualitas Udara Jakarta Tergolong Tak Sehat di 115 Hari Sepanjang Januari-Agustus 2022 ""Tindakan nyata ini salah satunya edukasi. Jadi ketika udara tidak sehat itu seharusnya ada upaya kepada masyarakat, diberitahu, bahwa udara ini sedang tidak sehat dan apa yang harus dilakukan masyarakat,"" ujar Bondan di sisi selatan Monas, Jumat. Ia mencontohkan, Pemprov DKI bisa memberitahu masyarakat melalui fiturSMS blastlayaknya pengumuman gempa. IsiSMS blast, lanjut Bondan, dapat berupa pemberitahuan bahwa satu daerah di Ibu Kota memiliki kualitas udara baik atau buruk. Baca juga:Setahun Pasca-kemenangan Gugatan Warga, Kualitas Udara di Jakarta Dinilai Belum Membaik Selain itu, dapat dicantumkan juga terkait apa yang harus dilakukan warga ketika tempat tinggalnya memiliki kualitas udara yang tidak sehat. ""Ada gempa biasanya dapatSMS blastya. Sekarang kan belum ada SMS peringatan udara tidak sehat di daerah ini. Nah, harapannya sebenarnya sesederhana itu,"" tuturnya. Kata dia, warga sebenarnya bisa mengakses kualitas udara di Ibu Kota. Namun, paparan soal kualitas udara itu masih belum menyebar luas. Baca juga:Kualitas Udara di Ibu Kota Dinilai Masih Buruk, Pemprov DKI Disarankan Lakukan Ini Sebab, paparan itu hanya tercantum dalam situs-situs pemerintah atau swasta. Bondan menyatakan, warga bisa jadi tak memili akses untuk mengunjungi situs-situs tersebut. ""Sampai saat ini data polusi udara yang disajikan juga masih berbasis web dan aplikasi dan mungkin tidak semua (warga) bisa mengakses itu,"" katanya. Untuk diketahui, berdasar data Pemprov DKI Jakarta yang diambil dari situslingkunganhidup.jakarta.go.id, kualitas udara di Ibu Kota tergolong tidak sehat selama 115 hari sejak Januari-Agustus 2022. Kemudian,kualitas udara di Jakartatergolong tidak sehat selama 139 hari pada Januari-Desember 2021. Karena itu, Koalisi Ibu Kota meminta Pemprov DKI agar segera memperbaiki kualitas udara di Ibu Kota."
Edukasi,"[POPULER EDUKASI] Ini Link Lokasi Ujian PPPK Guru | Beasiswa Siswa SD-SMA | Cerita Hasan, Mahasiswa UNS Salah Jurusan Guru honorer sedang bersiap mengikuti seleksi kompetensi Pegawai Pemerintah dengan Perjanjian Kerja (PPPK) 2021. Hasilnya, informasi terkait cek lokasi ujianPPPK guru2021 menjadi artikel paling populer di kanal Edukasi Kompas.com. Baca juga:Cara Cek Lokasi Ujian PPPK Guru 2021, Cek di Link Ini Selain itu, ada pula informasi terkaitbeasiswa2021 untuksiswaSD, SMP, dan SMA. Informasi terkait beasiswa ini, mejadi artikel populer kedua. Cerita salah satumahasiswaberprestasiUNSyang salah pilih jurusan, menjadi artikel populer ketiga di kanal Edukasi. Berikut tiga berita populer edukasi sepanjang Senin sampai Minggu (6-12/9/2021): Bagi peserta ujian Seleksi Kompetensi Dasar (SKD) Calon Pegawai Negeri Sipil (CPNS) dan Pegawai Pemerintah dengan Perjanjian Kerja (PPPK) 2021 perlu memperhatikan semua persyaratan sesuai ketentuan. Baca juga:Pakar UGM: Varian Mu Tidak Seganas Delta Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi (Kemendikbud Ristek) telah mengumumkan daftar nama peserta dan lokasi Seleksi Kompetensi PPPK Guru tahap pertama. Jadwal daftar peserta dan lokasi Seleksi Kompetensi PPPK Guru tahap pertama telah diumumkan Kamis (9/9/2021). Selanjutnya para peserta bisa mencetak kartu peserta seleksi PPPK Guru mulai tanggal 9 September hingga 12 September 2021. Jika ingin mengetahui informasi lengkapnya, mari simak ditautan ini. Dok. LazismuBeasiswa Lazismu 2021 Bagi kamu siswa SD, SMP, SMA sederajat yang membutuhkan bantuan biayasekolah, Lazismu membuka pendaftaran beasiswa 2021 yang terbagi atas beasiswa untuk siswa tidak mampu dan beasiswa untuk siswa berprestasi. Lazismu adalah lembaga zakat tingkat nasional yang berfokus dalam pemberdayaan masyarakat melalui pendayagunaan secara produktif dana zakat, infaq, wakaf dan dana kedermawanan lainnya baik dari perseorangan, lembaga, perusahaan dan instansi lainnya. Baca juga:Rektor Unair Titip 2 Pesan ke Gubernur Khofifah Lazismu didirikan oleh PP. Muhammadiyah pada tahun 2002, selanjutnya dikukuhkan oleh Menteri Agama Republik Indonesia sebagai Lembaga Amil Zakat Nasional melalui SK No. 457/21 November 2002."
Edukasi,"Begini Cara Mahasiswa UI Edukasi Waspada Corona ke Lingkungan Sekitar Mahasiswi Program Studi Okupasi Terapi, Program Pendidikan Vokasi Universitas Indonesia (UI), Aurellia Novanda Rahmadanty jadi satu diantara 15 ribu mahasiswarelawankemanusiaan melawan Covid-19. Relawanyang diinisasi oleh Kementerian Pendidikan dan Kebudayaan (Kemdikbud) RI ini terlibat pada Program Komunikasi, Informasi,Edukasi(KIE) Rumah Bahasa. Tugasnya ialah memberikanedukasikepada lingkungan sekitar tentang bahayavirus coronadan cara pencegahannya. Baca juga:UI Peringkat 47 Kampus Terbaik Dunia Versi THE Impact Rankings 2020 Ketika ikut program itu, Danty, sapaan akrabnya tersebut diminta mengedukasi masyarakat yang dimulai dari komunitas terkecil yaitu rumah dan tetangga. Relawan mahasiswa yang diterjunkan ini akan melakukan program-program preventif dan promotif melalui KIE kepada masyarakat terkait Covid-19. Tak hanya itu saja, tugas dari Danty ialah melakukan pendampingan secara daring (melalui aplikasi WhatsApp atau aplikasi lain). Tapi jika mendesak, dia dapat membantu melakukan contact tracing (tanpa bertemu pasien) dibawah supervisi case manager di tiap wilayah. Ini karena para relawan telah dibekali pelatihan yang difasilitasi oleh Kemendikbud, WHO, Ikatan Senat Mahasiswa Kedokteran Indonesia (ISMKI), dan Kementerian Kesehatan RI. Menurut dia, edukasi yang diberikan oleh orang terdekat akan lebih efektif karena jauh lebih dipercaya dan didengar oleh lingkungannya. Selain itu, Danty selaku relawan juga memantau perubahan perilaku lingkungan setelah diberikan edukasi. Selama program ini, Danty telah mengedukasi tante, om, kakak sepupu, dan juga asisten rumah tangga yang tinggal bersamanya di Bekasi. Selain edukasi ke keluarga yang terdekat, Danty juga memberikan edukasi melalui grup keluarga maupun personal chat. ""Edukasi juga dilakukan secara online kepada keluarga yang tidak satu rumah seperti mama saya yang ada di Pekanbaru, juga saudara-saudara lain,"" ujar Danty seperti dikutip dari laman resmi UI, Senin (27/4/2020). Adapun edukasi yang diberikan antara lain: ""Kami telah dibekali imbauan dan materi edukasi pencegahan Covid-19 berupa materi video, audio dan narasi edukasi. Materi dilengkapi dengan beberapa versi dalam bahasa daerah,"" katanya. Namun, usaha dia sebagai relawan tentu tak mudah. Banyak hal-hal yang harus dia hadapi. Seperti ketika berhadapan dengan anggota keluarga yang masih skeptis dan meremehkan virus ini."
Edukasi,"Jadi Garda Depan BDR dan Edukasi Masyarakat, Kowani Raih Penghargaan MURI Perempuan, khususnya paraibu, memegang peranan sentral dan penting selama pembatasan sosial berskala besar (PSSB) yang diterapkan guna mencegah meluasnya sebaran virus Covid-19. Terkait hal ini, MURI memberikan penghargaan kepada organisasi Kongres Wanita Indonesia (Kowani) yang secara simbolis diberikan Pimpinan Rekor MURI Jaya Suprana kepada perwakilan pengurus Kowani di Jakarta. Jaya Suprana menjelaskan penghargaan ini berikan tas kiprah Kowami yang dinilai aktif menangani pandemi Covid-19. ""Museum Rekor MURI memberikan selamat kepada Kongres Wanita Indonesia atau Kowani yang menciptakan rekor sebagai Organisasi Perempuan dengan kegiatan terbanyak dalam penanganan pandemi Covid-19,"" ujar pimpinan Rekor MURI Jaya Suprana, Jumat (14/8/2020) melalui rilis resmi. Baca juga:Menag: Peran Kaum Ibu Luar Biasa dalam Pendidikan Karakter selama BDR Lebih jauh Jaya Suprana, menyampaikan Rekor MURI Dunia dianugerahkan dalam rangkaian peringatan HariAnakNasional. Jaya Suprana juga menjelaskan penghargaan ini diberikan atas kiprah Kowani dalam membentuk Tim Solidaritas Bencana Nasional Covid-19 dengan melaksanakan sejumlah kegiatan yang aktif berkontribusi selama pandemi. Lebih jauh ia mengungkapkan, beberapa kegiatan yang telah dilaksanakan antara lain; rapid test untuk 1.000 anggota Kowani, 1.000 orang di Kementerian Sosial Jakarta, 1.000 orang di Surabaya. Termasuk di dalamnya, upaya Kowani memberikan bantuan dana dan paket sembako untuk masyarakat terdampak Covid-19 bekerja sama dengan BUMN, BNI, dan Food Station, dan memberikan dukungan layanan sosial dan konseling bagi 1.000anakterlantar. Selain itu, Jaya Suprana menilai, Kowani yang dipimpin Giwo Rubianto sangat aktif menggelar berbagai webinat nasional dan internasional selama pandemi untuk mengedukasi masyarakat. Webinar nasional dan internasional ini dilakukan Kowani bersama sejumlah kementerian, lembaga, MPR, BNPT, BNN, BPOM, hingga KBRI di Amerika dan Italia. "" Sekali lagi kami ucapkan selamat kepada Kowani, "" tandas Jaya Suprana."
Edukasi,"Dinas Kesehatan Gorontalo Latih Guru UKS Edukasi Gizi Seimbang untuk Siswa Dinas Kesehatan ProvinsiGorontalomengadakan pelatihan intensif bagi guru Unit Kesehatan Sekolah (UKS) untuk memastikan keberhasilan Program Makanan Bergizi Gratis (MBG) dengan meningkatkan pemahaman tentang gizi seimbang. Pelatihan ini dipandu oleh Yustiyanty Monoarfa, Nutrisionis Ahli Madya Dinas Kesehatan Provinsi Gorontalo, yang menekankan pentingnya peran guru sebagai edukator gizi bagi siswa. “Dengan peran guru UKS yang sangat krusial, kami berharap mereka dapat mengedukasi siswa tentang pentingnya gizi seimbang yang akan berdampak langsung pada kesehatan mereka,” kata Yustiyanty dalam siaran pers, Minggu (27/4/2025). Baca juga:Media Asing Soroti Kasus Keracunan MBG di Indonesia, Apa Kata Mereka? Pelatihan ini dilatarbelakangi oleh hasil survei awal Program MBG di beberapa sekolah di Kota Gorontalo, yang menunjukkan kecenderungan siswa lebih menyukai menu lauk dan sayur tertentu, menciptakan pola makan yang monoton. Kondisi ini menimbulkan kekhawatiran terkait asupan zat gizi esensial yang tidak optimal dan potensi kegagalan dalam mencapai tujuan utama program, yaitu mengenalkan keberagaman sumber pangan sesuai dengan Peraturan Presiden Nomor 81 Tahun 2024. “Siswa dikhawatirkan tidak akan terbiasa dengan variasi menu makanan, sehingga setelah program MBG berakhir, mereka dapat kembali pada kebiasaan mengonsumsi makanan dengan pilihan terbatas,” jelas Yustiyanty. Menyikapi masalah tersebut, Dinas Kesehatan Provinsi Gorontalo mengambil langkah strategis dengan memperkuat peran guru UKS sebagai fasilitator edukasi gizi berkelanjutan. Baca juga:Kasus Keracunan MBG Terus Terjadi, Ahli Gizi Ingatkan Prinsip Keamanan Pangan Pelatihan ini bertujuan meningkatkan kemampuan para guru untuk menyampaikan informasi akurat dan menarik tentang gizi seimbang serta manfaatnya bagi kesehatan anak-anak. “Dengan pemahaman yang kuat, diharapkan siswa akan lebih termotivasi untuk mengonsumsi makanan bergizi sesuai dengan prinsip-prinsip gizi yang benar,” tambah Yustiyanty. Pelatihan ini juga bertujuan menumbuhkan kesadaran yang lebih mendalam tentang pentingnya gizi seimbang di kalangan siswa. Program ini diharapkan tidak hanya mendukung keberhasilan jangka pendek Program MBG, tetapi juga membentuk kebiasaan makan sehat yang beragam sejak usia dini, yang akan membawa dampak positif bagi generasi mendatang."
Edukasi,"Edukasi Sejak Masa Kehamilan, Salah Satu Cara Dukung Gerakan Menyusui Asosiasi IbuMenyusuiIndonesia (AIMI) menegaskan pentingnya gerakan ibumenyusuiuntuk terus didukung, karena ASI penting bagi 1.000 Hari Pertama Kehidupan (HPK) Anak. Pasalnya, ASI sudah mencakup seluruh nutrisi yang dibutuhkan anak, terutama mereka yang berusia berusia 0-6 bulan. Sayangnya, angkaibu menyusuidi Indonesia menurun. Menurut data dari UNICEF pada tahun 2018, persentase ibu yang masih menyusui anaknya secara eksklusif yakni 64,5 persen. Baca juga: Persentasenya merosot menjadi 52,5 persen pada tahun 2021, sebelum sedikit naik menjadi 55,5 persen menurut data dari Survei Kesehatan Indonesia (SKI) 2023. Wakil Ketua AIMI Fitria Rosatriani mengatakan, ada beberapa cara yang bisa dilakukan untuk mendukung gerakan ibu menyusui. Misalnya, edukasi sejak masa awal kehamilan. ""Bagaimana cara mendekati ibu agar mereka semakin sadar akan pentingnya menyusui? Edukasi mulai dari kehamilan,"" ujar dia dalam konferensi pers ""Pekan Menyusui Dunia 2024"", melalui Zoom, Rabu (31/7/2024). Edukasi pada masa kehamilan bisa mencakup pemberian informasi terkait persiapan apa yang perlu dilakukan saat ibu melahirkan, misalnya menyusui anak. Namun, jangan sekadar memberi tahu betapa pentingnya menyusui. Beri edukasi cara menyusui seperti apa. ""Kemudian, bagaimana dia minta dukungan dari tenaga kesehatan atau fasilitas kesehatan,"" terang Fitria. Selanjutnya, pastikan ibu hamil bakal mendapat dukungan menyusui dari keluarga. Dengan kata lain, tenaga kesehatan dan keluarga tidak mempromosikan atau mendorong penggunaan susu formula (sufor). Baca juga: Pasalnya, dukungan dari dua pihak tersebut dapat membantu ibu hamil memupuk semangat menyusui setelah melahirkan nanti. ""Jadi, edukasi dari awal. Sehingga, bila ada kesulitan menyusui, bisa segera dibantu dan tidak berlarut-larut masalah menyusuinya,"" tegas Fitria. Ein Beitrag geteilt von KOMPAS Lifestyle (@kompas.lifestyle)"
Edukasi,"Menuju Sanitasi Layak, ATI dan Paseo Gencarkan Edukasi di Sekolah lewat Gerakan Etika Bertoilet AsosiasiToiletIndonesia (ATI) dan APP Group melalui produk Paseo membangun kesadaran generasi muda pentingnya kebersihan dansanitasiguna mendukung tercapainya Tujuan Pembangunan Berkelanjutan (SDGs), khususnya pengelolaan air bersih dan sanitasi layak. Keterbatasan air dan isu lingkungan menjadi salah satu hal penting dan agenda di beberapa negara di dunia, di mana sanitasi layak juga masih menjadi tantangan di Indonesia. Dalam rangka memperingati Hari Toilet Sedunia (19/11), ATI berkolaborasi dengan Paseo melaksanakan program sosialisasi dan edukasi Gerakan Etika ber-Toilet (GET) di tiga sekolah, yaitu SMAN 1 Jonggol, SMPN 19 Jakarta, dan SMP Lazuardi Cinere. Program bertujuan meningkatkan kesadaran masyarakat sedini mungkin akan pentingnya menjaga sanitasitoiletserta menerapkan kebiasaan kebersihan menjadi sebuah gaya hidup generasi muda. Ketua ATI, Naning Adiwoso menjelaskan, ""Sebagai bagian dari edukasi di sekolah, kami merasa penting untuk juga mengedepankan edukasi sanitasi guna memutus rantai penyebaran penyakit akibat praktik kebersihan yang buruk."" ""Kami ingin membekali siswa dengan pemahaman dan kebiasaan yang baik, sehingga mereka dapat berkontribusi dalam menjaga lingkungan dan kesehatan masyarakat,"" jelas Naning Adiwoso. Sebagai bentuk dukungan terhadap edukasi sanitasi, Paseo turut memberikan pemahaman tentang pentingnya menggunakan produk tisu toilet yang benar agar lebih praktis dan higienis.  Head Marketing Tissue Business Unit APP Group, Anie Rachmayani mengatakan, ""melalui kolaborasi ini, Paseo ingin menekankan pentingnya peran generasi muda dalam menciptakan perilaku sanitasi yang berkelanjutan."" Baca juga:Air Bersih dan Sanitasi Wilayah Pesisir Masih Perlu Perhatian  ""Kami juga percaya bahwa langkah kecil seperti menjaga kebersihan toilet dapat memberikan dampak besar terhadap kesehatan masyarakat dan lingkungan,"" tambah Anie Rachmayani. "
Edukasi,"Upaya ESG Prudential Indonesia, Daur Ulang Limbah hingga Edukasi Keuangan PTPrudentialLife Assurance atauPrudential Indonesiaberkontribusi dalam bidang lingkungan, sosial, dan tata kelola perusahaan (Environmental, Social, and Governance atauESG), dengan menjaga konsistensinya dalam melakukan berbagai inisiatif keberlanjutan. Komitmen keberlanjutan Prudential Indonesia merupakan bagian dari strategi jangka panjang yang telah dirancang dan dilaksanakan oleh perusahaan selama bertahun-tahun, serta sejalan dengan Tujuan Pembangunan Berkelanjutan (Sustainable Development Goals). Hal ini bertujuan untuk menjangkau dan menginspirasi semakin banyak masyarakat Indonesia hidup lebih sehat, hijau, dan kuat secara finansial. Baca juga:Idul Adha, Prudential Syariah Salurkan Hewan Kurban Senilai Lebih dari Rp 127 Juta SHUTTERSTOCK/CHAYANUPOLIlustrasi Environmental, Social, and Corporate Governance (ESG). Karin Zulkarnaen, Chief Customer and Marketing Officer Prudential Indonesia, mengatakan, pihaknya meyakini dengan mengintegrasikan aspek keberlanjutan ke dalam setiap keputusan bisnis dan operasional perusahaan, maka perseroan dapat mendorong pertumbuhan bisnis yang solid untuk jangka panjang, serta menciptakan kontribusi positif bagi karyawan, nasabah, masyarakat dan lingkungan. ""Untuk itu, kami secara konsisten mengadakan berbagai inisiatif dalam pilar strategi keberlanjutan perusahaan yang sesuai dengan kebutuhan nasabah dan masyarakat. Kami berharap dapat mewujudkan masa depan yang lebih bertanggung jawab dan inklusif bagi generasi sekarang dan yang akan datang, sesuai aspirasi kami untuk setiap kehidupan, untuk masa depan,"" ujar Karin dalam siaran pers, Jumat (26/7/2024). Berdasarkan Laporan Keberlanjutan Perusahaan Tahun 2023, Prudential Indonesia menjalankan tiga pilar strategi keberlanjutan, yakni perlindungan kesehatan dan finansial yang mudah dijangkau, investasi yang bertanggung jawab, dan bisnis yang berkelanjutan. Ketiga pilar ini diimplementasikan dengan menyasar tiga aspek, yaitu lingkungan, sosial,dan tata kelola yang profesional dan bertanggung jawab. Baca juga:Prudential Gandeng Mandiri Investasi, Luncurkan Subdana untuk Nasabah Standard Chartered"
Edukasi,"5 Fakta Novel Prekuel ""The Hunger Games"", The Ballad of Songbirds and Snakes Kisah petualangan Katniss Everdeen mungkin sudah berakhir bahagia diThe Hunger Games: Mockingjay Part 2. Namun, dibukuterbaruThe Ballad of Songbirds and Snakes, bahkan kisah tersebut belum dimulai. Pada 19 Mei 2020, penulis Suzanne Collins kembali merilis prekuel terbaru dari trilogiThe Hunger GamesberjudulThe Ballad of Songbirds and Snakes. Tak terasa, sudah hampir 12 tahun sejak Collins pertama kali memperkenalkan karakter Katniss Everdeen kepada pembaca. Baca juga:Buku Minggu Ini: Bedah Materi dan Soal TPS UTBK-SBMPTN 2020 KisahThe Hunger Gamessendiri sudah sukses ""menerbitkan"" lebih dari 100 juta buku yang dialihbahasakan dalam 54 bahasa. The Ballad of Songbirds and Snakesini akan berkisah tentang perjalan Coriolanus Snow, Presiden Panem, dari saat ia remaja. Berikut 5 faktaThe Ballad of Songbirds and Snakesmerangkum laman Gramedia.com: dok. Gramedia DigitalThe Ballad of Songbirds and Snakes oleh Suzanne Collins Kisah dalam novel ini akan berpusat pada Snow yang masih berusia 18 tahun. Dia adalah seorang siswa di Capitol Academy, sekolah bergengsi tempat anak-anak istimewa di Capitol. Tetapi saat terjadiFirst Rebellion, peristiwa ini membuat Snow jatuh miskin dan berjuang untuk bertahan hidup. Baca juga:7 Cara Efektif Belajar Materi TPS UTBK-SBMPTN 2020 Ayahnya meninggal sebagai pahlawan perang beserta ibunya. Menyisakan Snow dengan sepupunya, Tigris dan nenek mereka yang kini tinggal di penthouse keluarga. Mereka berjuang untuk hidup, dengan pakaian dan makanan seadanya. The Ballad of Songbirds and Snakesmemiliki latar belakang cerita 64 tahun sebelum trilogiThe Hunger Games, yaitu selamaDark Days, periode sepuluh tahun setelahFirst Rebellionyang brutal di negara itu. The Dark Daysadalah istilah yang biasa digunakan untuk menggambarkan keruntuhan setelah First Rebellion di Panem, yaitu perang saudara yang terjadi 74 tahun sebelum dimulainya seri trilogi. Snow terpilih untuk menjadi mentor salah satu tribute dari Distrik 12 di perhelatan Hunger Games ke-10. Snow akan berkenalan dengan seorang wanita dari Distrik 12, distrik yang sama dengan Katniss Everdeen berasal."
Edukasi,"Panduan Belajar dari Rumah di TV Edukasi SD Kelas 1-6, Kamis 20 Mei 2021 Guna mendukung pembelajaran jarak jauh (PJJ) serta sebagai alternatif pembelajaran di masa pandemi, Kemendikbud akan melanjutkan programBelajar dari Rumah(BDR) yang ditayangkan diTV Edukasimulai 1 April 2021 Selain TV Edukasi, untuk memperluas cakupan tayangan ProgramBelajar Dari Rumah(BDR), Kementerian Pendidikan dan Kebudayaan (Kemendikbud) menyiapkan program BDR ditayangkan di Kanal YouTube Televisi Edukasi dan Kanal YouTube Rumah Belajar Kemdikbud untuk jenjang pendidikan PAUD danSekolahDasar (SD). Tayangan tersebut dimulai tanggal 1 April sampai 30 Juni 2021, Senin-Jumat pukul 08.00 sampai 11.30 WIB. Baca juga:Kemendikbud Ristek Buka Beasiswa S2-S3 bagi Guru dan Tendik Berikut tautan Youtube TV Edukasi:kelas 1:http://ringkas.kemdikbud.go.id/BDRSDkelas1kelas 2:http://ringkas.kemdikbud.go.id/BDRSDkelas2kelas 3:http://ringkas.kemdikbud.go.id/BDRSDkelas3kelas 4:http://ringkas.kemdikbud.go.id/BDRSDkelas4kelas 5:http://ringkas.kemdikbud.go.id/BDRSDkelas5kelas 6:http://ringkas.kemdikbud.go.id/BDRSDkelas6 Kemendikbud mengajak para pendidik, dan peserta didik serta orang tua untuk memanfaatkan kanal atau alternatif pembelajaran yang telah disediakan tersebut. Tetap terapkan protokol kesehatan dengan menjaga jarak, rajin mencuci tangan, dan memakai masker untuk mencegah penyebaran COVID-19. Untuk menyampaikan masukan dan saran mengenai program BDR, dapat mengisi survei di s.id/surveibdr, mengunjungi website http://ult.kemdikbud.go.id/, atau mengirim surat elektronik ke: pengaduan@kemdikbud.go.id. Tayangan untuk SD akan mengikuti modul pembelajaran sesuai kurikulum (darurat) dengan mengutamakan pemenuhan kompetensi literasi, numerasi, dan penguatan karakter. Baca juga:Targetkan 17,9 Juta Siswa, Ini Cara Daftar KIP Sekolah SD-SMA 2021 Agarbelajar dari rumahlewat TV Edukasi menjadi lebih bermakna, berikut panduan untukorangtuadalam mendamping anak SD untuk hari ini, Kamis 20 Mei 2021: Tayangan: Hari Istimewa dalam Keluarga (Hari Ulang Tahun) Sinopsis: Nara, Kak Gea dan Ibu sedang menyiapkan pesta kejutan untuk Ayah yang hari ini berulang tahun. Mereka menyanyikan lagu “Selamat Ulang Tahun” dan menyiapkan kado untuk Ayah. Apakah kalian juga suka memberikan kado saat Ayah atau Ibu berulang tahun? Ibu lalu bermain bersama Nara, menggerakkan tangan dan membentuknya menjadi bayangan binatang di dinding. Kegiatan itu mengingatkan Nara pada tokoh Gio yang bermain bersama ayah ibunya dalam cerita “Selamat Hari Anak Nasional”. Nara lalu heran ketika Kak Gea mengganti kalender. Ternyata, karena hari sudah berganti ke bulan yang baru. Nara jadi belajar cara menentukan hari, tanggal dan bulan pada kalender, serta mengenal bilangan pecahan dari kegiatan membaca resep minuman Muatan dan materi pembelajaran: Literasi Numerasi Penguatan Karakter Baca juga:Yamaha Motor Buka Lowongan Kerja 2021 bagi Lulusan D3-S1 Tayangan: Hari untuk Ayah Sinopsis:"
